from,to,amount,asset,timestamp,hash
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,22.5,ETH,2026-02-02T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001a5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,23.5,ETH,2026-03-03T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001a6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,24.5,USDT,2026-04-04T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001a7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,25.5,ETH,2026-05-05T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001a8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,26.5,ETH,2026-06-06T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001a9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,27.5,USDT,2026-07-07T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001aa
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,28.5,ETH,2026-08-08T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ab
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,29.5,ETH,2026-09-09T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ac
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,30.5,USDT,2026-10-10T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ad
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,31.5,ETH,2026-11-11T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ae
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,32.5,ETH,2026-12-12T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001af
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,33.5,USDT,2026-01-13T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,34.5,ETH,2026-02-14T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,35.5,ETH,2026-03-15T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,36.5,USDT,2026-04-16T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,37.5,ETH,2026-05-17T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,38.5,ETH,2026-06-18T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,39.5,USDT,2026-07-19T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,40.5,ETH,2026-08-20T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,41.5,ETH,2026-09-21T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,42.5,USDT,2026-10-22T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001b9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,43.5,ETH,2026-11-23T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ba
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,44.5,ETH,2026-12-24T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001bb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,45.5,USDT,2026-01-25T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001bc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,46.5,ETH,2026-02-26T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001bd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,47.5,ETH,2026-03-27T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001be
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,48.5,USDT,2026-04-28T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001bf
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,49.5,ETH,2026-05-01T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,50.5,ETH,2026-06-02T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,51.5,USDT,2026-07-03T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,52.5,ETH,2026-08-04T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,53.5,ETH,2026-09-05T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,54.5,USDT,2026-10-06T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,55.5,ETH,2026-11-07T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,56.5,ETH,2026-12-08T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,57.5,USDT,2026-01-09T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,58.5,ETH,2026-02-10T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001c9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,59.5,ETH,2026-03-11T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ca
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,60.5,USDT,2026-04-12T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001cb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,61.5,ETH,2026-05-13T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001cc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,62.5,ETH,2026-06-14T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001cd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,63.5,USDT,2026-07-15T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ce
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,64.5,ETH,2026-08-16T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001cf
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,65.5,ETH,2026-09-17T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,66.5,USDT,2026-10-18T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,67.5,ETH,2026-11-19T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,68.5,ETH,2026-12-20T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,69.5,USDT,2026-01-21T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,70.5,ETH,2026-02-22T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,71.5,ETH,2026-03-23T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,72.5,USDT,2026-04-24T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,73.5,ETH,2026-05-25T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,74.5,ETH,2026-06-26T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001d9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,75.5,USDT,2026-07-27T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001da
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,76.5,ETH,2026-08-28T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001db
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,77.5,ETH,2026-09-01T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001dc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,78.5,USDT,2026-10-02T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001dd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,79.5,ETH,2026-11-03T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001de
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,80.5,ETH,2026-12-04T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001df
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,81.5,USDT,2026-01-05T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,82.5,ETH,2026-02-06T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,83.5,ETH,2026-03-07T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,84.5,USDT,2026-04-08T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,85.5,ETH,2026-05-09T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,86.5,ETH,2026-06-10T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,87.5,USDT,2026-07-11T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,88.5,ETH,2026-08-12T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,89.5,ETH,2026-09-13T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,90.5,USDT,2026-10-14T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001e9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,91.5,ETH,2026-11-15T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ea
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,92.5,ETH,2026-12-16T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001eb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,93.5,USDT,2026-01-17T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ec
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,94.5,ETH,2026-02-18T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ed
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,95.5,ETH,2026-03-19T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ee
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,96.5,USDT,2026-04-20T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001ef
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,97.5,ETH,2026-05-21T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000001f0
